,user_id,chat_id,message,spam
1126,461468765,-1001171769456,мб рил на бмх перейти,0
1127,461468765,-1001171769456,хмхмхмхмхм сука с вашими пайплотами,0
1128,461468765,-1001171769456,/plot,0
1129,461468765,-1001171769456,/plot,0
1130,947053582,-1001171769456,1-2 мб не та разница для этого,0
1131,461468765,-1001171769456,/plot,0
1132,461468765,-1001171769456,/plot,0
1133,461468765,-1001171769456,/plot,0
1134,461468765,-1001171769456,почему,1
1135,461468765,-1001171769456,бялть,0
1136,461468765,-1001171769456,/mem,0
1137,461468765,-1001171769456,сколько нахуй,0
1138,461468765,-1001171769456,/mem,0
1139,461468765,-1001171769456,/mem,0
1140,461468765,-1001171769456,/plot,0
1141,448233433,-1001171769456,бля лень,0
1142,448233433,-1001171769456,дома сделаю,0
1143,448233433,-1001171769456,как приду,0
1144,448233433,-1001171769456,/plot,0
1145,448233433,-1001171769456,/plot,0
1146,448233433,-1001171769456,/cumplot,0
1147,448233433,-1001171769456,/plot,0
1148,448233433,-1001171769456,/plot,0
1149,448233433,-1001171769456,/cumplot,0
1150,461468765,-1001171769456,"я прогнал его через мемори_хуй, так этот gc ничего не чистит блядь такая",0
1151,448233433,-1001171769456,админ хуйло,1
1152,1455492082,-1001171769456,ХАХАХАХАХ,0
1153,1455492082,-1001171769456,ЕБАЛ МАТЬ АДМИНА,1
1154,1455492082,-1001171769456,МАТЬ АДМИНА ШЛЮХА,1
1155,461468765,-1001171769456,/plot,0
1156,461468765,-1001171769456,/plot,0
1157,461468765,-1001171769456,/cumplot,0
1158,461468765,-1001171769456,.spam 5 /plot,0
1159,461468765,-1001171769456,/plot,0
1160,461468765,-1001171769456,/plot,0
1161,461468765,-1001171769456,/plot,0
1162,461468765,-1001171769456,/plot,0
1163,461468765,-1001171769456,/plot,0
1164,461468765,-1001171769456,/plot,0
1165,461468765,-1001171769456,/plot,0
1166,461468765,-1001171769456,хуйня с этой вашем памятью,0
1167,461468765,-1001171769456,я афк,0
1168,448233433,-1001171769456,вставай,0
1169,448233433,-1001171769456,ептааа,0
1170,461468765,-1001171769456,мы оффлайн,0
1171,461468765,-1001171769456,да,0
1172,448233433,-1001171769456,нет,0
1173,461468765,-1001171769456,ругит оффлайн,0
1174,448233433,-1001171769456,просто забыл,0
1175,461468765,-1001171769456,или нет или да,0
1176,448233433,-1001171769456,работает,0
1177,448233433,-1001171769456,профиль просто,0
1178,461468765,-1001171769456,я про ругит,0
1179,448233433,-1001171769456,я же на пост поменял,0
1180,448233433,-1001171769456,а поч что,0
1181,461468765,-1001171769456,ахаххаха,0
1182,461468765,-1001171769456,@mishase ты?,0
1183,448233433,-1001171769456,епта!,0
1184,448233433,-1001171769456,эмэмэмэм,0
1185,448233433,-1001171769456,а со спамом то што,0
1186,461468765,-1001171769456,https://check-host.net/check-report/ebd18bek5e3,0
1187,461468765,-1001171769456,@nvrm17 помоги)))),0
1188,461468765,-1001171769456,так блин,0
1189,461468765,-1001171769456,ВСТАЕЕЕЕЕМ,0
1190,461468765,-1001171769456,https://check-host.net/check-report/ebd18fdkefc,0
1191,448233433,-1001171769456,ааххах,0
1192,461468765,-1001171769456,ахахаххахаах,0
1193,448233433,-1001171769456,пиздец,0
1194,461468765,-1001171769456,@mishase спишь?))))),0
1195,384327785,-1001171769456,"Мы должны убить всех нигеров, но как?   И это самое интересное. Что делать, если у вас небольшая конкуренция?  Ты лучший в мире, я не жалуюсь. Я даже не встречал нигеров. Я просто знаю, что они хотят, чтобы их слышали.   Ваш рэп очень хорош и приятен.   Давай покончим с этим.   Я думаю, ты напишешь классные рэп-песни.  Я немного без ума от этого.   Я люблю вас ...  В этом мире нет ниггеров.  Теперь в этом мире есть ниггеры.  Ты самый лучший на свете. Я имею ввиду, в чем смысл?   Зачем тебе такой рэп?  Ты недостаточно хорош, чтобы быть ниггером.  Это то, чем вы занимаетесь с того самого дня, как пошли в школу.   Кто твой лучший друг?  Потому что у тебя забавное имя и ты хорошо одетый ниггер.  У ниггеров в этом мире могут быть разные предпочтения.   Да ну, ниггеры.   Является


Прислал(а) aeoe через @copypachbot",0
1196,461468765,-1001171769456,да))),0
1197,448233433,-1001171769456,да,0
1198,947053582,-1001171769456,Чек хост лежит,0
1199,947053582,-1001171769456,Круто,0
1200,461468765,-1001171769456,мы тоже)))))),0
1201,461468765,-1001171769456,рофел такой,0
1202,448233433,-1001171769456,все лежит,0
1203,461468765,-1001171769456,тг лежит когда всё стоит и наоборот,0
1204,461468765,-1001171769456,даниил а ты вруби хост а,0
1205,461468765,-1001171769456,)))),0
1206,461468765,-1001171769456,или чё там,0
1207,461468765,-1001171769456,хм,0
1208,461468765,-1001171769456,мигрируй,0
1209,461468765,-1001171769456,о,0
1210,947053582,-1001171769456,1 Гб в сек,0
1211,947053582,-1001171769456,Похуй,0
1212,947053582,-1001171769456,Крини панель подрубил после того как я сделал лауд пин в моте,0
1213,384327785,-1001171769456,"ты ставишь на аватарку канеки кена, выебываешься, смеешь писать мне что-то, животное, у тебя в статусе dead inside, ты общаешься шаблонами и готовыми клише. знай, ты не достоин жизни на этой планете. поэтому прошу тебя, клоун - не общайся со мной. твои кумиры - мои фанаты, а ты пытаешься подражать им. ты не интересен, ты не представляешь ничего особенного. у тебя нет собственного мнения и желания мыслить здраво. знаешь, чем ты отличаешься от собаки? Когда собака умирает её жалко.",0
1214,384327785,-1001171769456,Админ пидор,0
1215,384327785,-1001171769456,Меня не указал,0
1216,384327785,-1001171769456,Это я отправил в предложку,0
1217,947053582,-1001171769456,@demenkop крч вы сами решайте проблемы,0
1218,448233433,-1001171769456,А я то тчо,0
1219,448233433,-1001171769456,Я вообще нихуя не делаю,0
1220,448233433,-1001171769456,Тупо чай пью,0
1221,461468765,-1001171769456,так ты ну,0
1222,448233433,-1001171769456,хахах,1
1223,461468765,-1001171769456,так стой,0
1224,461468765,-1001171769456,как мне хост возродить,0
1225,947053582,-1001171769456,А я его как должен,0
1226,947053582,-1001171769456,Ну я перезагружу,0
1227,947053582,-1001171769456,Его всё ещё дудосят,0
1228,947053582,-1001171769456,ip один,0
1229,461468765,-1001171769456,так заблочь его,0
1230,461468765,-1001171769456,у нас шелла,1
1231,461468765,-1001171769456,нет,0
1232,461468765,-1001171769456,а ты знаешь как?,0
1233,1104136473,-1001171769456,теперь норм,0
1234,1104136473,-1001171769456,реально бесить,0
1235,1104136473,-1001171769456,прекрати пж,0
1236,947053582,-1001171769456,@kirillfeschenko есть для тебя очень актуальная идея для проекта,0
1237,947053582,-1001171769456,Точнее с чем помочь,0
1238,448233433,-1001171769456,Нунунуну,0
1239,947053582,-1001171769456,Тк сервер ещё как мин будет 24ч лежать,0
1240,947053582,-1001171769456,Можешь помочь мне с https://github.com/nm17/onionify,0
1241,448233433,-1001171769456,А я в ж в луковичке оч плохо шарю,0
1242,448233433,-1001171769456,У меня бот пока не на серваке,0
1243,448233433,-1001171769456,Так у меня идея есть,0
1244,448233433,-1001171769456,"Сделать отчет дневной.. Типо в конце дня, в 00:00 будет отчет присылаться",0
1245,448233433,-1001171769456,С графиком и инвой,0
1246,448233433,-1001171769456,О сообщениях и спаме,0
1247,947053582,-1001171769456,"мб, только сделай какие то настройки",0
1248,384327785,-1001171769456,да,0
1249,448233433,-1001171769456,++,1
1250,448233433,-1001171769456,Норм?,0
1251,384327785,-1001171769456,да,0
1252,384327785,-1001171769456,я тоже её предлагал,0
1253,384327785,-1001171769456,давненько,0
1254,448233433,-1001171769456,Вреш,0
1255,1078285959,-1001171769456,"я буду писать бота на html. 
норм идея?",0
1256,448233433,-1001171769456,Мб нахуй пойдешь?,0
1257,448233433,-1001171769456,Как тебе эта идея,0
1258,1078285959,-1001171769456,нормально так,0
1259,448233433,-1001171769456,Нутак),0
1260,1078285959,-1001171769456,логично,0
1261,384327785,-1001171769456,пиздец,0
1262,384327785,-1001171769456,я убил скелета который держал бочку с порохом в притык,0
1263,384327785,-1001171769456,гений,0
1264,384327785,-1001171769456,меня америкос обосрал,0
1265,448233433,-1001171769456,ахха,0
1266,1078285959,-1001171769456,оо,0
1267,1078285959,-1001171769456,ТГ или мой инет охуел,1
1268,1104136473,-1001171769456,＼(◎o◎)／,0
1269,1104136473,-1001171769456,че это за хуйня,0
1270,384327785,-1001171769456,sea of thieves,0
1271,1104136473,-1001171769456,прощу не надо,0
1272,1104136473,-1001171769456,я только в Сталкер играл,0
1273,1104136473,-1001171769456,сейчас в пабг,0
1274,448233433,-1001171769456,Говноедыч,0
1275,1104136473,-1001171769456,?,0
1276,1104136473,-1001171769456,иногда,0
1277,448233433,-1001171769456,Ну в такое играть,0
1278,1104136473,-1001171769456,ахах,0
1279,1104136473,-1001171769456,норм. игрушка,0
1280,448233433,-1001171769456,Ага),0
1281,448233433,-1001171769456,рофлик,0
1282,461468765,-1001171769456,так это статика?,0
1283,947053582,-1001171769456,Всм статика,0
1284,461468765,-1001171769456,а я дибил,0
1285,461468765,-1001171769456,Create a onion service for some port on your system.,0
1286,461468765,-1001171769456,port,0
1287,947053582,-1001171769456,Это крч штука для создания onion сервисов,0
1288,461468765,-1001171769456,так норм же,0
1289,448233433,-1001171769456,нет,0
1290,448233433,-1001171769456,админ чмо,1
1291,448233433,-1001171769456,мать админа шлюха,1
1292,448233433,-1001171769456,ок,0
1293,1104136473,-1001171769456,++,1
1294,1104136473,-1001171769456,какое слово спам?,0
1295,1104136473,-1001171769456,чмо,0
1296,1104136473,-1001171769456,админ чмо,0
1297,448233433,-1001171769456,не,0
1298,448233433,-1001171769456,просто чмо не,0
1299,448233433,-1001171769456,чмо админ мать ебал,1
1300,448233433,-1001171769456,видишь,0
1301,1104136473,-1001171769456,админ лох,1
1302,448233433,-1001171769456,лох админ и мать шлюха),1
1303,1104136473,-1001171769456,админ лох,1
1304,1104136473,-1001171769456,админ лох,1
1305,448233433,-1001171769456,анбанед,0
1306,1104136473,-1001171769456,ок,0
1307,1104136473,-1001171769456,спс,0
1308,1104136473,-1001171769456,так норм же,0
1309,1104136473,-1001171769456,хммм..,0
1310,448233433,-1001171769456,ну так да,0
1311,448233433,-1001171769456,а это всего 1300,0
1312,448233433,-1001171769456,когда будет датасет на слов так 4000-8000,0
1313,448233433,-1001171769456,ахуенно будет,0
1314,448233433,-1001171769456,точность модели ахуенная будет,0
1315,1104136473,-1001171769456,бот выберет сам или его админ?,1
1316,1104136473,-1001171769456,лох,0
1317,448233433,-1001171769456,видишь,0
1318,448233433,-1001171769456,админ,1
1319,448233433,-1001171769456,опа а тут уже,0
1320,1104136473,-1001171769456,админ,1
1321,448233433,-1001171769456,шас ремувнем,0
1322,448233433,-1001171769456,есть команда специальная,0
1323,448233433,-1001171769456,/ delspam,0
1324,1104136473,-1001171769456,ок,0
1325,448233433,-1001171769456,у админов,0
1326,448233433,-1001171769456,чтобы за спам не считало,0
1327,1104136473,-1001171769456,в логи см.,0
1328,1104136473,-1001171769456,не хочу еще писать,0
1329,448233433,-1001171769456,так-с,0
1330,1104136473,-1001171769456,админ? да?,1
1331,1104136473,-1001171769456,админ да,1
1332,1104136473,-1001171769456,ахахахахахаах,0
1333,1104136473,-1001171769456,498,0
1334,448233433,-1001171769456,Норм?),0
1335,1104136473,-1001171769456,админ,1
1336,1104136473,-1001171769456,ок админ,1
1337,1104136473,-1001171769456,логспам обеспечен,0
1338,448233433,-1001171769456,?,0
1339,448233433,-1001171769456,ывпрва,1
1340,448233433,-1001171769456,п,0
1341,448233433,-1001171769456,ва,0
1342,448233433,-1001171769456,п,0
1343,448233433,-1001171769456,п,0
1344,1104136473,-1001171769456,бот,1
1345,448233433,-1001171769456,админ хуйло,1
1346,448233433,-1001171769456,эмэмэ),0
1347,1104136473,-1001171769456,мать админа шлюха,1
1348,1104136473,-1001171769456,ыыыыв,0
1349,1104136473,-1001171769456,ыыыы,0
1350,1104136473,-1001171769456,ыыы,0
1351,448233433,-1001171769456,Шас,0
1352,448233433,-1001171769456,Для тебя не работает ваще,0
1353,448233433,-1001171769456,мать админа шлюха,1
1354,448233433,-1001171769456,а епта,0
1355,448233433,-1001171769456,ты напиши,0
1356,448233433,-1001171769456,мать админа шлюха,1
1357,1104136473,-1001171769456,мать админа шлюха,1
1358,448233433,-1001171769456,понимааю,0
1359,1104136473,-1001171769456,пхпхахпхп,0
1360,448233433,-1001171769456,а лол,0
1361,448233433,-1001171769456,еще раз,0
1362,448233433,-1001171769456,попробуй,0
1363,448233433,-1001171769456,ка,0
1364,1104136473,-1001171769456,мать админа шлюха,1
1365,1104136473,-1001171769456,мать админа шлюха,1
1366,1104136473,-1001171769456,мать админа шлюха,1
1367,1104136473,-1001171769456,мать админа шлюха,1
1368,448233433,-1001171769456,мать шлюхи админ,1
1369,448233433,-1001171769456,ХАХХА,0
1370,1104136473,-1001171769456,ахахаха,0
1371,1104136473,-1001171769456,значит ты сам выберешь,0
1372,448233433,-1001171769456,что именно?,0
1373,448233433,-1001171769456,это проверка,0
1374,448233433,-1001171769456,Типо спам или нет,0
1375,448233433,-1001171769456,Чтобы в датасет не лезть,0
1376,448233433,-1001171769456,А сразу из телеги проверить,0
1377,1104136473,-1001171769456,понятно,0
1378,448233433,-1001171769456,"Но если какое-то слово поосчитало не спамом, а я хочу чтобы считало",0
1379,448233433,-1001171769456,Я тупо / addspam,0
1380,448233433,-1001171769456,и вс,0
1381,1104136473,-1001171769456,мне тоже такое нужно делать но пхп тормоз,1
1382,1104136473,-1001171769456,нужно перейти на питон,0
1383,947053582,-1001171769456,Какие есть альтернативы к mkdocs и sphinx?,0
1384,448233433,-1001171769456,Ой тут хз,0
1385,947053582,-1001171769456,Мне нужна поддержка нескольких языков,0
1386,448233433,-1001171769456,Мл-ки вообще кто-нибудь на пыше делает?,0
1387,448233433,-1001171769456,Не гуглится?,0
1388,448233433,-1001171769456,я видел оч много разных,0
1389,947053582,-1001171769456,Нет,0
1390,448233433,-1001171769456,Но по названиям вообше неебу,0
1391,448233433,-1001171769456,https://doumer.me/best-documentation-and-publishing-tools-for-developers/,0
1392,461468765,-1001171769456,mskhost’у плоха.,0
1393,448233433,-1001171769456,ахха,0
1394,461468765,-1001171769456,всему как-то плохо))),0
1395,448233433,-1001171769456,пхп,0
1396,461468765,-1001171769456,пхп,0
1397,461468765,-1001171769456,пхп лучший,0
1398,1104136473,-1001171769456,ok,0
1399,1104136473,-1001171769456,++,1
1400,1455492082,-1001171769456,мать шлюха,0
1401,461468765,-1001171769456,гетни мать ппщ,0
1402,461468765,-1001171769456,ору нищ не пук,0
1403,1455492082,-1001171769456,ой ты админ и твоя мать шлюха,1
1404,461468765,-1001171769456,STUPID VIRGIN DOG WHY U PLAYING HVH?,0
1405,1104136473,-1001171769456,но медленный,0
1406,461468765,-1001171769456,нищ уебище 1 на 1 у меня никсвар у тебя скит 1 2 3 слит,0
1407,461468765,-1001171769456,115 uid nixware пм,0
1408,461468765,-1001171769456,боже мусор ебало заткни тупой тупо единичка нищий уебище,0
1409,1104136473,-1001171769456,Вы что хотите пиздюрей?,0
1410,461468765,-1001171769456,oi,0
1411,1104136473,-1001171769456,"Ты, у ТЕБЯ хуй вместо носа, поцелуй лошадиную сраку, черешня чокнутая, несёшь хуйню какую-то пиздец яма. Хуево уёбище ИЗ жопы Навального, пожилая паста ёбаная, вредная паста ДЕГЕНЕРАТИВНАЯ, блядотище блядское, волчара моржовая, ОБОСРАННОЕ говард уебищное, сукина РАДФЕМКА зелёная. Ъеь, дегенеративное родное УЁБИЩЕ, петька ОТ народа, СКИТ уид назови, говно, ТУПОЙ дурак скита, дитя маленькое, распронаёб тебя, нищая пешка в ЗАПЕЧАТАННОЙ колоде, ловушка ДЖОКЕРА. Животное в бане, ведро в дурке ЕБАНОЙ никсвара, ЯБЛОКО, мудовая ловушка МОРЖОВАЯ, чикибомбастер Жириновского.",1
1412,461468765,-1001171769456,.unmute,1
1413,448233433,-1001171769456,зХАХХА,0
1414,461468765,-1001171769456,pdpddppdpdpd,0
1415,1104136473,-1001171769456,админ блаблабала ал бвлабал,1
1416,1104136473,-1001171769456,лол,0
1417,461468765,-1001171769456,сука вопрос какого хуя мскхост,0
1418,461468765,-1001171769456,блять,0
1419,1104136473,-1001171769456,окадмин,0
1420,1104136473,-1001171769456,админ,1
1421,461468765,-1001171769456,.ping,0
1422,448233433,-1001171769456,понг,0
1423,1104136473,-1001171769456,блять нашел говнохост с низкими ценами на домены,0
1424,1104136473,-1001171769456,xvest.ru,0
1425,448233433,-1001320023331,ахахахха,0
1426,448233433,-1001320023331,хахаххахах,0
1427,448233433,-1001320023331,хпхахпхах,0
1428,448233433,-1001320023331,Бля нужно людей @nvrm17 новых,0
1429,947053582,-1001171769456,сука вопрос какого хуя мскхост,0
1430,947053582,-1001171769456,блять,0
1431,947053582,-1001171769456,"- aeoe, 2021",0
1432,448233433,-1001320023331,Ну так блять,0
1433,448233433,-1001320023331,Спрашивай,0
1434,301071707,-1001320023331,Вот у меня есть проект,0
1435,301071707,-1001320023331,Че делать,0
1436,947053582,-1001320023331,Бляя,0
1437,301071707,-1001320023331,В нем дотенв есть,0
1438,1104136473,-1001171769456,аеое чмоы,0
1439,448233433,-1001320023331,И ЧТО,0
1440,301071707,-1001320023331,Его спокойно переливать просто?,0
1441,947053582,-1001320023331,Перекинь тупо по sftp,0
1442,1104136473,-1001171769456,аеое дебыл,1
1443,448233433,-1001171769456,ээмэм,0
1444,1104136473,-1001171769456,ахаха,0
1445,1104136473,-1001171769456,норм,0
1446,947053582,-1001320023331,sftp user@ip,0
1447,1104136473,-1001171769456,аеое,0
1448,448233433,-1001171769456,ну так а ты обучи модель так,0
1449,947053582,-1001320023331,Потом put .env,0
1450,448233433,-1001171769456,чтобы все ок было,0
1451,448233433,-1001171769456,на мл-ке,0
1452,448233433,-1001171769456,именно,0
1453,947053582,-1001320023331,Всё это в локальной папке где .env,0
1454,448233433,-1001320023331,АХАХ,0
1455,1104136473,-1001171769456,аеое дебил,0
1456,947053582,-1001320023331,Вот ты и перекинул файл,0
1457,1104136473,-1001171769456,ок,0
1458,1104136473,-1001171769456,"{
  ""update_id"": 405535733,
  ""message"": {
    ""message_id"": 60262,
    ""from"": {
      ""id"": 1104136473,
      ""is_bot"": false,
      ""first_name"": ""KILLER"",
      ""username"": ""SQdev"",
      ""language_code"": ""ru""
    },
    ""chat"": {
      ""id"": 1104136473,
      ""first_name"": ""KILLER"",
      ""username"": ""SQdev"",
      ""type"": ""private""
    },
    ""date"": 1609793199,
    ""forward_sender_name"": ""æœ"",
    ""forward_date"": 1609792903,
    ""text"": ""сука вопрос какого хуя мскхост""
  }
}",0
1459,461468765,-1001171769456,"тебя в руфтг, я смотрю, не зашугали за оски?",0
1460,461468765,-1001171769456,а надо бы,0
1461,1104136473,-1001171769456,когда?,0
1462,1104136473,-1001171769456,где?,0
1463,1104136473,-1001171769456,кого?,0
1464,448233433,-1001171769456,аххаха,0
1465,461468765,-1001171769456,неважно уже эх,0
1466,1104136473,-1001171769456,я не кого не оскорблял (‘◉⌓◉’),0
1467,448233433,-1001320023331,"Короче, давай ты мне ₽1500 я тебе помогу мб)",0
1468,301071707,-1001320023331,Не,0
1469,301071707,-1001320023331,Дахуя,0
1470,448233433,-1001171769456,Бля спам сломался,0
1471,448233433,-1001171769456,Заебок,0
1472,301071707,-1001320023331,Может 100,0
1473,448233433,-1001320023331,Эмм))),0
1474,448233433,-1001320023331,Домен нам оплати,0
1475,448233433,-1001320023331,Нахуй он мне,0
1476,448233433,-1001320023331,2000 к,0
1477,301071707,-1001320023331,Чтоб был),0
1478,448233433,-1001320023331,ХАХАХАХАХАХАХАХ,0
1479,448233433,-1001320023331,АХАХХАХА,0
1480,448233433,-1001320023331,Нихуевые бабки),0
1481,301071707,-1001320023331,Каво,0
1482,448233433,-1001320023331,Чел я даже не пукну ради твоих касариков,0
1483,301071707,-1001320023331,Ахахахах,0
1484,448233433,-1001320023331,😋,0
1485,301071707,-1001320023331,Не ну его же можно 10 раз продать,0
1486,301071707,-1001320023331,Я из этого исходил,0
1487,448233433,-1001320023331,И че,0
1488,448233433,-1001320023331,Я вот по 10к продаю,0
1489,448233433,-1001320023331,Гаагага,0
1490,301071707,-1001320023331,Сколько строк в таких ботах?,0
1491,448233433,-1001320023331,Шас,0
1492,301071707,-1001320023331,У меня 200,0
1493,301071707,-1001320023331,В 1 файле,0
1494,301071707,-1001320023331,Остальное мишура,0
1495,448233433,-1001320023331,В bot.py 500 строк,0
1496,301071707,-1001320023331,Ну вот видишь как ты заебался,0
1497,301071707,-1001320023331,А я не заебался,0
1498,448233433,-1001320023331,Да похуй как-то,0
1499,448233433,-1001320023331,Я ж быстро сделал,0
1500,301071707,-1001320023331,Брат все,0
1501,301071707,-1001320023331,Давай не будем драйа,0
1502,301071707,-1001320023331,Это мой первый бот,0
1503,301071707,-1001320023331,НЕ ПОНЯЛ,0
1504,448233433,-1001320023331,че,0
1505,448233433,-1001320023331,Ч,0
1506,448233433,-1001320023331,еххахХА,0
1507,448233433,-1001320023331,ХХААХАХААХ,0
1508,448233433,-1001320023331,Это если что,0
1509,301071707,-1001320023331,Вот да,0
1510,301071707,-1001320023331,Че за хуететь,0
1511,448233433,-1001320023331,Ботяра с машинным обучение,0
1512,448233433,-1001320023331,Попробуй про мать что-нибудь написать,0
1513,448233433,-1001320023331,Это мой первый бот,0
1514,448233433,-1001320023331,пидец,0
1515,448233433,-1001320023331,накруился,0
1516,301071707,-1001320023331,Ващет нет,0
1517,1301738176,-1001320023331,@cheeeba ну чё там с сенко?,0
1518,301071707,-1001320023331,Не начал еще брат,0
1519,301071707,-1001320023331,В бильярд хуярил,0
1520,1301738176,-1001320023331,Брат давай у меня трафик на дедике надо потратить,0
1521,1301738176,-1001320023331,Зря что ли плачу 99 рублей,0
1522,301071707,-1001320023331,Завтра тогда начну смотреть,0
1523,301071707,-1001320023331,А ты че себя задеанонил что ди,0
1524,1301738176,-1001320023331,Всм давно уже,0
1525,1301738176,-1001320023331,Все и так знают что мне 13,0
1526,301071707,-1001320023331,Как ето давно,0
1527,301071707,-1001320023331,На аве ты?,0
1528,1301738176,-1001320023331,Да,0
1529,1301738176,-1001320023331,Без гс умоляю,0
1530,1301738176,-1001320023331,Пиши ручками,0
1531,301071707,-1001320023331,Дабро,0
1532,1301738176,-1001320023331,Кто,0
1533,301071707,-1001320023331,Я,0
1534,1301738176,-1001320023331,Пон,0
1535,1301738176,-1001320023331,Крутой,0
1536,301071707,-1001320023331,Бля как выгрузить на хостинг бота,0
1537,301071707,-1001320023331,Я завтра должен челу это сделать,0
1538,1301738176,-1001320023331,Берешь и грузишь,0
1539,301071707,-1001320023331,Регру норм хост?,0
1540,1301738176,-1001320023331,Если нужен анлим хостинг обращайся брат,0
1541,1301738176,-1001320023331,Аптайм 100% гигабит канал,0
1542,301071707,-1001320023331,Мне не нужен,0
1543,1301738176,-1001320023331,Быстрый цдн доступность во всех странах мира,0
1544,301071707,-1001320023331,Я бота продал паблику вк,0
1545,1301738176,-1001320023331,Ну молодец,0
1546,1301738176,-1001320023331,Кинь им зипку с ботом,0
1547,1301738176,-1001320023331,Или тебе запустить надо?,0
1548,301071707,-1001320023331,Ну кинуть зип,0
1549,301071707,-1001320023331,Это слишком просто,0
1550,301071707,-1001320023331,А я всегда готовлюсь к самому заебистому,0
1551,1301738176,-1001320023331,Тебе выебнуться надо?,0
1552,301071707,-1001320023331,Так что мне нужно сам процесс понимать,0
1553,1301738176,-1001320023331,Кинь зипку мне размещу на files.hotaru.ga,0
1554,301071707,-1001320023331,Да не ну просто провести все ровно,0
1555,1301738176,-1001320023331,Скинешь им ссыль они скачают,0
1556,301071707,-1001320023331,Да я могу и так ему кинуть,0
1557,1301738176,-1001320023331,Хотя бля скинь им в сообщения вк,0
1558,301071707,-1001320023331,Так чел подумает что я ему вирусню кидаю ахахахахаха,0
1559,301071707,-1001320023331,Да,0
1560,1301738176,-1001320023331,С матрицей на главной хахахахах,0
1561,301071707,-1001320023331,Ваще на крайняк,0
1562,1301738176,-1001320023331,Сделай гит репозиторий на keybase,0
1563,301071707,-1001320023331,Можно же просто ему .ру файл кинуть,0
1564,1301738176,-1001320023331,Ну,0
1565,301071707,-1001320023331,Конфиг и мейн,0
1566,1301738176,-1001320023331,Да,0
1567,301071707,-1001320023331,На хостинге уже создать дотенв,0
1568,301071707,-1001320023331,Туда конфиг и прочую херобору,0
1569,301071707,-1001320023331,Каво?,0
1570,1301738176,-1001320023331,Таво,0
1571,301071707,-1001320023331,Бля реально же можно с гита,0
1572,1301738176,-1001320023331,Там такой выебистый доступ,0
1573,1301738176,-1001320023331,На кб,0
1574,301071707,-1001320023331,Ну у меня только тот гит засранный,0
1575,301071707,-1001320023331,И давно обнов не было,0
1576,1301738176,-1001320023331,Вот у меня все чисто,0
1577,301071707,-1001320023331,С ботом,0
1578,301071707,-1001320023331,Какое кб,0
1579,1301738176,-1001320023331,Кейбазе,0
1580,1301738176,-1001320023331,Ну вот эта говнина щас,0
1581,301071707,-1001320023331,Я неруски нехуя не панимат,1
1582,1301738176,-1001320023331,Узбек брат),0
1583,1301738176,-1001320023331,Котак жеме),0
1584,301071707,-1001320023331,Уу бля кутэк барлык сурактар бойынша,0
1585,1301738176,-1001320023331,Пять дней каникул успешно проебано,0
1586,1301738176,-1001320023331,Хотя я пять дней абузил гугл диск,0
1587,301071707,-1001320023331,Ок,0
1588,1455492082,-1001320023331,неруски чел),0
1589,1455492082,-1001320023331,ясно админ пидорас,1
1590,1455492082,-1001320023331,бана не будет),0
1591,1455492082,-1001320023331,сосать + лежать,0
1592,1455492082,-1001320023331,аеое шлюха,0
1593,301071707,-1001320023331,Бана не буде,0
1594,1455492082,-1001320023331,га га га,0
1595,1455492082,-1001320023331,ой я мать твою ебал,1
1596,1455492082,-1001320023331,она та еще шлюха,1
1597,1455492082,-1001320023331,хмх хмхмхм,0
1598,384327785,-1001320023331,А может твая мама,1
1599,1301738176,-1001320023331,Во даёт обезьяна 🐒,0
1600,301071707,-1001320023331,Бля нет,0
1601,301071707,-1001320023331,Забаньте прошу,0
1602,1301738176,-1001320023331,Я тебе сейчас гиф отрублю,0
1603,384327785,-1001320023331,Вы чё пидарасы,1
1604,384327785,-1001320023331,Или чё,0
1605,384327785,-1001320023331,У всех админки,0
1606,1301738176,-1001320023331,А бля не смогу тыж админ,1
1607,448233433,-1001320023331,Сосни-ка,0
1608,384327785,-1001320023331,Ok,0
1609,384327785,-1001320023331,.kick,0
1610,384327785,-1001320023331,.kickme,1
1611,384327785,-1001320023331,.kick me,0
1612,384327785,-1001320023331,".eval
 await client.kick_participant(message.to_id, ""me"")",0
1613,448233433,-1001320023331,[[[rtr,0
1614,461468765,-1001320023331,wait....,0
1615,448233433,-1001320023331,апхахпахх,0
1616,461468765,-1001320023331,никита вернись я всё прошу,0
1617,461468765,-1001320023331,ахде,0
1618,1301738176,-1001320023331,https://youtu.be/24e8Y3Vi0Ao,0
1619,1301738176,-1001320023331,Ладно,0
1620,384327785,-1001320023331,https://youtu.be/v65oczUlYfE,0
1621,448233433,-1001320023331,пиздец ввыйди,0
1622,448233433,-1001320023331,ХАХАХА,0
1623,1301738176,-1001320023331,https://youtu.be/ID2GT7OjynU,0
1624,461468765,-1001320023331,так и я тоже всплакнул,0
1625,448233433,-1001320023331,+,0
1626,448233433,-1001171769456,эм),0
1627,448233433,-1001171769456,чел ты,0
1628,448233433,-1001171769456,микрочел,0
1629,448233433,-1001171769456,а ок,0
1630,448233433,-1001171769456,а епта,0
1631,448233433,-1001171769456,Ок спс,0
1632,1301738176,-1001320023331,@demenkop ещё измеряешь атаки?,0
1633,1301738176,-1001320023331,Я супер ддос скрипт сделал,0
1634,448233433,-1001320023331,спит он жуе,0
